lat,lon,00:00Z 2025-03-05,00:00Z 2025-03-06,00:00Z 2025-03-07,00:00Z 2025-03-08,00:00Z 2025-03-09,00:00Z 2025-03-10,00:00Z 2025-03-11,00:00Z 2025-03-12,00:00Z 2025-03-13
4.919312,99.8591,2.890000104904175,7.409999847412109,54.25,6.300000190734863,1.4900000095367432,39.61000061035156,2.180000066757202,2.5899999141693115,11.109999656677246
4.919312,99.942245,0.9599999785423279,44.70000076293945,41.41999816894531,4.670000076293945,4.0,33.47999954223633,2.4100000858306885,4.699999809265137,10.0
4.919312,100.02538,13.329999923706055,19.0,13.770000457763672,3.819999933242798,7.110000133514404,6.650000095367432,0.5,5.630000114440918,10.8100004196167
4.919312,100.10852,11.479999542236328,4.320000171661377,31.079999923706055,1.5499999523162842,7.059999942779541,1.2000000476837158,0.6899999976158142,13.270000457763672,19.31999969482422
4.919312,100.19165,26.049999237060547,2.690000057220459,8.609999656677246,2.940000057220459,8.170000076293945,8.949999809265137,1.4299999475479126,10.569999694824219,10.239999771118164
4.919312,100.27478,40.95000076293945,0.38999998569488525,16.15999984741211,3.1700000762939453,9.430000305175781,1.7899999618530273,1.440000057220459,3.259999990463257,7.539999961853027
4.919312,100.357925,56.16999816894531,0.2800000011920929,2.940000057220459,4.46999979019165,11.079999923706055,2.509999990463257,2.4000000953674316,0.8399999737739563,4.389999866485596
4.919312,100.44106,11.289999961853027,0.8600000143051147,4.130000114440918,3.1500000953674316,7.230000019073486,4.940000057220459,1.659999966621399,0.20000000298023224,5.239999771118164
4.919312,100.5242,2.2100000381469727,3.380000114440918,25.549999237060547,1.3200000524520874,9.4399995803833,12.550000190734863,0.20000000298023224,1.7000000476837158,0.6299999952316284
4.919312,100.60733,4.389999866485596,2.690000057220459,42.38999938964844,3.1600000858306885,11.65999984741211,44.95000076293945,0.17000000178813934,15.90999984741211,7.46999979019165
4.919312,100.69046,8.979999542236328,12.59000015258789,19.3799991607666,6.659999847412109,30.790000915527344,19.170000076293945,4.519999980926514,10.869999885559082,15.6899995803833
4.919312,100.773605,21.06999969482422,19.299999237060547,34.20000076293945,8.1899995803833,52.040000915527344,22.399999618530273,6.449999809265137,63.58000183105469,28.719999313354492
4.919312,100.85674,8.800000190734863,47.88999938964844,53.70000076293945,4.010000228881836,68.12000274658203,93.80000305175781,18.8700008392334,18.049999237060547,47.77000045776367
4.919312,100.93988,17.6200008392334,84.36000061035156,39.16999816894531,4.849999904632568,76.5999984741211,90.48999786376953,10.859999656677246,2.190000057220459,31.850000381469727
4.919312,101.02302,20.520000457763672,8.229999542236328,12.90999984741211,2.2300000190734863,120.6500015258789,43.02000045776367,0.0,1.2899999618530273,56.36000061035156
4.919312,101.10615,27.059999465942383,11.899999618530273,6.289999961853027,6.75,99.80000305175781,49.81999969482422,0.0,1.7400000095367432,10.119999885559082
4.919312,101.189285,40.209999084472656,8.010000228881836,13.520000457763672,2.4700000286102295,91.5999984741211,39.79999923706055,0.0,0.03999999910593033,9.039999961853027
4.919312,101.27242,21.219999313354492,6.559999942779541,5.579999923706055,3.4700000286102295,112.23999786376953,83.30000305175781,0.9200000166893005,0.009999999776482582,21.030000686645508
4.919312,101.35556,61.5,0.30000001192092896,0.1899999976158142,0.009999999776482582,60.29999923706055,73.45999908447266,19.260000228881836,2.819999933242798,66.0999984741211
4.919312,101.4387,121.47000122070312,0.11999999731779099,1.5399999618530273,1.2300000190734863,14.3100004196167,59.77000045776367,15.300000190734863,18.799999237060547,30.459999084472656
4.919312,101.52183,58.529998779296875,0.9100000262260437,4.960000038146973,8.489999771118164,7.039999961853027,50.630001068115234,27.790000915527344,18.280000686645508,9.899999618530273
4.919312,101.604965,48.209999084472656,0.3400000035762787,1.9299999475479126,16.729999542236328,7.78000020980835,41.709999084472656,32.470001220703125,28.579999923706055,12.029999732971191
4.919312,101.6881,49.20000076293945,0.18000000715255737,0.8799999952316284,7.610000133514404,8.609999656677246,26.84000015258789,56.7400016784668,4.0,2.059999942779541
4.919312,101.77124,35.2400016784668,0.05000000074505806,2.759999990463257,4.059999942779541,5.730000019073486,38.349998474121094,71.3499984741211,3.509999990463257,1.8600000143051147
4.919312,101.85438,36.150001525878906,0.07999999821186066,0.6100000143051147,2.6600000858306885,8.239999771118164,49.27000045776367,50.650001525878906,3.2200000286102295,0.4099999964237213
4.919312,101.93751,18.020000457763672,2.3399999141693115,1.340000033378601,10.600000381469727,9.25,21.3700008392334,7.769999980926514,4.940000057220459,0.09000000357627869
4.919312,102.020645,4.789999961853027,4.579999923706055,8.630000114440918,17.229999542236328,14.1899995803833,10.3100004196167,4.75,7.949999809265137,0.44999998807907104
4.919312,102.10378,1.2000000476837158,12.09000015258789,3.9600000381469727,21.510000228881836,27.8799991607666,7.320000171661377,2.990000009536743,11.380000114440918,1.0499999523162842
4.919312,102.18692,2.190000057220459,4.389999866485596,0.6600000262260437,24.010000228881836,30.6200008392334,13.800000190734863,8.270000457763672,7.690000057220459,3.75
4.919312,102.27006,2.940000057220459,6.840000152587891,0.9599999785423279,3.9000000953674316,21.8799991607666,8.229999542236328,14.5,2.569999933242798,5.21999979019165
4.919312,102.35319,0.0,0.9599999785423279,0.0,1.6100000143051147,16.68000030517578,10.229999542236328,43.54999923706055,3.069999933242798,0.0
4.919312,102.436325,0.009999999776482582,0.30000001192092896,0.05000000074505806,4.21999979019165,27.030000686645508,28.290000915527344,7.239999771118164,3.309999942779541,0.019999999552965164
4.919312,102.51946,7.929999828338623,0.18000000715255737,2.430000066757202,9.260000228881836,27.040000915527344,76.54000091552734,4.309999942779541,4.670000076293945,0.05999999865889549
4.919312,102.6026,27.09000015258789,0.07999999821186066,0.6399999856948853,6.320000171661377,35.15999984741211,40.439998626708984,0.6200000047683716,5.420000076293945,3.5199999809265137
4.919312,102.68574,13.220000267028809,0.05999999865889549,9.850000381469727,0.9800000190734863,56.970001220703125,13.149999618530273,2.4000000953674316,3.140000104904175,0.25
4.919312,102.76887,5.019999980926514,6.340000152587891,12.420000076293945,4.820000171661377,50.52000045776367,12.25,0.44999998807907104,2.5399999618530273,3.799999952316284
4.919312,102.852005,5.909999847412109,1.4600000381469727,0.47999998927116394,2.359999895095825,102.83999633789062,35.439998626708984,7.480000019073486,7.75,3.130000114440918
4.919312,102.93514,18.489999771118164,0.41999998688697815,0.8799999952316284,1.5499999523162842,117.98999786376953,31.299999237060547,54.29999923706055,25.010000228881836,13.09000015258789
4.919312,103.01828,0.46000000834465027,0.9399999976158142,0.25,1.899999976158142,35.560001373291016,41.7400016784668,24.1299991607666,13.930000305175781,6.920000076293945
4.919312,103.10142,0.10999999940395355,0.800000011920929,10.149999618530273,13.619999885559082,45.040000915527344,14.460000038146973,3.8299999237060547,4.5,13.270000457763672
4.919312,103.18455,0.07000000029802322,0.6000000238418579,0.699999988079071,9.270000457763672,47.11000061035156,15.300000190734863,0.3400000035762787,1.590000033378601,2.130000114440918
4.919312,103.267685,0.029999999329447746,0.09000000357627869,0.30000001192092896,2.240000009536743,18.700000762939453,14.279999732971191,0.5400000214576721,1.6699999570846558,1.600000023841858
4.919312,103.35082,0.0,0.14000000059604645,0.3100000023841858,2.690000057220459,7.889999866485596,4.210000038146973,0.6399999856948853,3.609999895095825,3.0399999618530273
4.919312,103.43396,0.05000000074505806,0.03999999910593033,0.30000001192092896,3.5799999237060547,8.779999732971191,5.489999771118164,1.659999966621399,3.6500000953674316,1.25
4.919312,103.5171,0.009999999776482582,0.14000000059604645,0.17000000178813934,2.4200000762939453,8.6899995803833,4.309999942779541,3.6700000762939453,2.1600000858306885,2.9600000381469727
4.919312,103.60023,1.25,0.14000000059604645,0.2199999988079071,2.4700000286102295,1.7699999809265137,4.5,2.7899999618530273,4.730000019073486,3.630000114440918
4.919312,103.683365,0.15000000596046448,0.09000000357627869,0.18000000715255737,3.0899999141693115,2.380000114440918,2.440000057220459,2.619999885559082,3.009999990463257,4.489999771118164
4.919312,103.7665,0.009999999776482582,0.019999999552965164,0.25999999046325684,10.579999923706055,3.6500000953674316,3.880000114440918,4.25,3.5999999046325684,5.760000228881836
4.919312,103.84964,0.15000000596046448,0.4099999964237213,1.2000000476837158,10.460000038146973,4.809999942779541,6.010000228881836,1.7400000095367432,1.2100000381469727,1.1399999856948853
4.919312,103.93278,0.47999998927116394,2.369999885559082,0.3100000023841858,5.670000076293945,6.150000095367432,2.259999990463257,1.590000033378601,1.75,0.1599999964237213
4.919312,104.01591,0.75,0.8100000023841858,0.3799999952316284,7.539999961853027,12.029999732971191,1.7000000476837158,0.41999998688697815,1.3300000429153442,0.3199999928474426
4.919312,104.099045,0.8600000143051147,0.6000000238418579,0.07000000029802322,10.90999984741211,24.709999084472656,2.9800000190734863,1.2300000190734863,1.0499999523162842,0.4099999964237213
4.919312,104.18218,0.3100000023841858,0.49000000953674316,0.12999999523162842,11.239999771118164,26.350000381469727,3.990000009536743,0.6100000143051147,1.0299999713897705,0.6000000238418579
4.919312,104.26532,0.019999999552965164,0.009999999776482582,0.14000000059604645,4.900000095367432,20.510000228881836,1.8799999952316284,0.6399999856948853,1.3200000524520874,2.1500000953674316
4.919312,104.34846,0.019999999552965164,0.03999999910593033,0.25,2.059999942779541,10.40999984741211,0.41999998688697815,1.0700000524520874,0.6299999952316284,4.840000152587891
4.919312,104.43159,0.0,0.20999999344348907,0.3100000023841858,5.269999980926514,5.0,1.3200000524520874,3.890000104904175,0.33000001311302185,6.409999847412109
4.919312,104.514725,0.0,0.30000001192092896,0.28999999165534973,6.21999979019165,7.210000038146973,1.7999999523162842,3.7699999809265137,0.44999998807907104,6.269999980926514
4.919312,104.59786,0.009999999776482582,0.3700000047683716,0.019999999552965164,3.4100000858306885,7.980000019073486,2.7799999713897705,2.440000057220459,0.9900000095367432,1.1699999570846558
4.919312,104.681,0.0,0.4300000071525574,0.07999999821186066,4.21999979019165,4.670000076293945,1.4900000095367432,3.1700000762939453,1.2599999904632568,1.6399999856948853
4.919312,104.76414,0.5,0.30000001192092896,0.2800000011920929,3.9200000762939453,5.46999979019165,2.7899999618530273,0.7900000214576721,0.949999988079071,0.14000000059604645
4.919312,104.847275,0.27000001072883606,0.3499999940395355,0.6800000071525574,1.75,3.5899999141693115,1.8700000047683716,4.289999961853027,1.7599999904632568,0.33000001311302185
4.919312,104.930405,0.12999999523162842,0.20999999344348907,1.0,5.53000020980835,14.979999542236328,2.8399999141693115,1.9700000286102295,0.8999999761581421,0.12999999523162842
4.919312,105.01354,3.5899999141693115,0.47999998927116394,1.0700000524520874,8.069999694824219,10.760000228881836,2.200000047683716,1.0499999523162842,4.130000114440918,0.8700000047683716
4.919312,105.09668,0.44999998807907104,0.6200000047683716,0.699999988079071,7.519999980926514,3.549999952316284,2.3499999046325684,2.180000066757202,1.6699999570846558,0.9300000071525574
4.919312,105.17982,0.05999999865889549,0.38999998569488525,0.3199999928474426,6.53000020980835,7.710000038146973,1.809999942779541,3.140000104904175,1.5,0.1599999964237213
4.919312,105.262955,0.8700000047683716,0.20999999344348907,0.029999999329447746,2.2300000190734863,3.240000009536743,2.2899999618530273,2.509999990463257,2.0799999237060547,2.2699999809265137
4.919312,105.346085,0.15000000596046448,0.3199999928474426,0.009999999776482582,4.010000228881836,3.049999952316284,3.4200000762939453,2.119999885559082,1.0800000429153442,4.070000171661377
4.919312,105.42922,0.0,0.5199999809265137,0.029999999329447746,6.5,7.309999942779541,5.139999866485596,1.6299999952316284,1.8300000429153442,1.649999976158142
4.919312,105.51236,0.0,0.6700000166893005,0.05999999865889549,6.880000114440918,3.6500000953674316,3.930000066757202,2.509999990463257,1.9199999570846558,0.10999999940395355
4.919312,105.5955,0.0,0.3199999928474426,0.05999999865889549,2.359999895095825,6.170000076293945,4.349999904632568,4.199999809265137,1.8700000047683716,0.009999999776482582
4.919312,105.678635,0.009999999776482582,0.12999999523162842,0.07000000029802322,3.109999895095825,6.210000038146973,3.619999885559082,5.199999809265137,1.8300000429153442,0.23000000417232513
4.919312,105.761765,0.2800000011920929,0.3700000047683716,0.15000000596046448,3.5399999618530273,5.179999828338623,2.5899999141693115,6.289999961853027,0.5799999833106995,0.05999999865889549
4.919312,105.8449,0.3400000035762787,0.25,0.36000001430511475,7.289999961853027,5.760000228881836,1.6200000047683716,4.849999904632568,1.4800000190734863,0.10000000149011612
4.919312,105.92804,0.20000000298023224,0.3100000023841858,0.20999999344348907,3.8399999141693115,5.139999866485596,4.039999961853027,3.569999933242798,1.5800000429153442,0.23000000417232513
5.002144,96.03485,11.220000267028809,14.989999771118164,184.1699981689453,168.27999877929688,75.20999908447266,43.369998931884766,1.6100000143051147,3.8299999237060547,0.3400000035762787
5.002144,96.11799,16.1200008392334,4.119999885559082,224.9199981689453,205.57000732421875,62.0,59.650001525878906,0.05999999865889549,3.759999990463257,0.07000000029802322
5.002144,96.201126,20.3700008392334,9.09000015258789,195.3300018310547,123.47000122070312,53.400001525878906,33.93000030517578,0.14000000059604645,10.069999694824219,0.05999999865889549
5.002144,96.28426,34.16999816894531,15.029999732971191,96.61000061035156,99.5199966430664,31.959999084472656,81.01000213623047,21.899999618530273,32.38999938964844,0.5199999809265137
