NO,River,Cross Section,Profile,Water Surface Elevation,Flow,Velocities
7,2,69911   ,06/11/2010 13:00,131.39166259765625,9.029253959655762,0.11023464053869247
7,2,67847   ,06/11/2010 13:00,131.38433837890625,9.109016418457031,0.0957690179347992
7,2,65577   ,06/11/2010 13:00,131.3806915283203,9.181241989135742,0.06538259983062744
7,2,65568   ,06/11/2010 13:00,131.3806915283203,9.181241989135742,3.4028234663852886e+38
7,2,65558   ,06/11/2010 13:00,131.37916564941406,9.181241989135742,0.06541495025157928
7,2,65336   ,06/11/2010 13:00,131.3788604736328,9.188485145568848,0.06616740673780441
7,2,62093   ,06/11/2010 13:00,131.3770294189453,9.3270845413208,0.02547304891049862
7,2,62029   ,06/11/2010 13:00,131.3770294189453,9.3270845413208,3.4028234663852886e+38
7,2,61985   ,06/11/2010 13:00,130.76011657714844,9.3270845413208,0.029730916023254395
7,2,60930   ,06/11/2010 13:00,130.75889587402344,9.338997840881348,0.08282487094402313
7,2,54318   ,06/11/2010 13:00,130.7503662109375,9.392521858215332,0.04436446726322174
7,2,51452   ,06/11/2010 13:00,130.74884033203125,9.410956382751465,0.047325536608695984
7,2,51442   ,06/11/2010 13:00,130.74884033203125,9.410956382751465,3.4028234663852886e+38
7,2,51426   ,06/11/2010 13:00,130.7479248046875,9.410956382751465,0.047343891113996506
7,2,51251   ,06/11/2010 13:00,130.7479248046875,9.411873817443848,0.0473485104739666
7,2,45595   ,06/11/2010 13:00,130.73207092285156,9.431520462036133,0.13189071416854858
7,2,40582   ,06/11/2010 13:00,129.57778930664062,9.435881614685059,0.7163021564483643
7,2,38393   ,06/11/2010 13:00,128.869140625,9.435917854309082,0.41613954305648804
7,2,38383   ,06/11/2010 13:00,128.869140625,9.435917854309082,3.4028234663852886e+38
7,2,38373   ,06/11/2010 13:00,128.8554229736328,9.435917854309082,0.4242679178714752
7,2,32702   ,06/11/2010 13:00,128.21380615234375,9.438982009887695,0.18192830681800842
7,2,28219   ,06/11/2010 13:00,128.1568145751953,9.446511268615723,0.12206976115703583
7,2,26445   ,06/11/2010 13:00,128.0891571044922,9.450540542602539,0.26841995120048523
7,2,26423   ,06/11/2010 13:00,128.0891571044922,9.450540542602539,3.4028234663852886e+38
7,2,26402   ,06/11/2010 13:00,128.0772705078125,9.450540542602539,0.2723238468170166
7,2,23777   ,06/11/2010 13:00,127.85202026367188,9.459077835083008,0.3110171854496002
7,2,17958   ,06/11/2010 13:00,127.35061645507812,9.499277114868164,0.26021692156791687
7,2,12867   ,06/11/2010 13:00,127.10647583007812,9.553010940551758,0.19433127343654633
7,2,12617   ,06/11/2010 13:00,127.1019058227539,9.555715560913086,0.17029504477977753
7,2,12608   ,06/11/2010 13:00,127.1019058227539,9.555715560913086,3.4028234663852886e+38
7,2,12595   ,06/11/2010 13:00,127.09976959228516,9.555715560913086,0.1705518364906311
7,2,8214    ,06/11/2010 13:00,126.94676208496094,9.601444244384766,0.3044768273830414
7,2,3898    ,06/11/2010 13:00,126.74986267089844,9.667222023010254,0.2299441248178482
7,2,97      ,06/11/2010 13:00,126.66268920898438,9.743647575378418,0.15772417187690735
7,1,14860   ,06/11/2010 13:00,126.66268920898438,42.70505905151367,0.9328868985176086
7,1,11781   ,06/11/2010 13:00,125.95006561279297,42.75048065185547,0.44672322273254395
7,1,10952   ,06/11/2010 13:00,125.89520263671875,42.759681701660156,0.4026198387145996
7,1,10932   ,06/11/2010 13:00,125.89520263671875,42.759681701660156,3.4028234663852886e+38
7,1,10921   ,06/11/2010 13:00,125.88849639892578,42.759681701660156,0.4042789041996002
7,1,6792    ,06/11/2010 13:00,125.74859619140625,42.787349700927734,0.18217705190181732
7,1,3636    ,06/11/2010 13:00,125.73213195800781,42.79629898071289,0.14695732295513153
7,1,3621    ,06/11/2010 13:00,125.73213195800781,42.79629898071289,3.4028234663852886e+38
7,1,3603    ,06/11/2010 13:00,125.73091125488281,42.79629898071289,0.14701901376247406
7,1,2048    ,06/11/2010 13:00,125.5815658569336,42.79873275756836,0.6345480680465698
7,1,1158    ,06/11/2010 13:00,125.48767852783203,42.79927062988281,0.3120739161968231
7,1,1107    ,06/11/2010 13:00,125.48767852783203,42.79927062988281,3.4028234663852886e+38
7,1,1061    ,06/11/2010 13:00,125.12893676757812,42.79927062988281,0.4012998640537262
7,1,527     ,06/11/2010 13:00,125.07955932617188,42.79839324951172,0.41350695490837097
8,2,184803  ,06/11/2010 14:00,140.77493286132812,10.050000190734863,0.1006881445646286
8,2,184715  ,06/11/2010 14:00,140.77432250976562,10.04364013671875,0.10066448152065277
8,2,184704  ,06/11/2010 14:00,140.77432250976562,10.04364013671875,3.4028234663852886e+38
8,2,184694  ,06/11/2010 14:00,140.77188110351562,10.04364013671875,0.10082624107599258
8,2,181383  ,06/11/2010 14:00,140.75938415527344,9.849640846252441,0.09654756635427475
8,2,176051  ,06/11/2010 14:00,140.51707458496094,9.682795524597168,0.38377854228019714
8,2,175106  ,06/11/2010 14:00,140.47348022460938,9.671134948730469,0.128579780459404
8,2,175099  ,06/11/2010 14:00,140.47348022460938,9.671134948730469,3.4028234663852886e+38
8,2,175085  ,06/11/2010 14:00,140.47042846679688,9.671134948730469,0.12888957560062408
8,2,171039  ,06/11/2010 14:00,140.4378204345703,9.609724044799805,0.103483647108078
8,2,165820  ,06/11/2010 14:00,139.73373413085938,9.564733505249023,0.48666179180145264
8,2,160658  ,06/11/2010 14:00,138.87754821777344,9.587285995483398,0.23637676239013672
8,2,155961  ,06/11/2010 14:00,137.98297119140625,9.612286567687988,0.45049867033958435
8,2,151870  ,06/11/2010 14:00,137.31240844726562,9.591171264648438,0.17805658280849457
8,2,151859  ,06/11/2010 14:00,137.31240844726562,9.591171264648438,3.4028234663852886e+38
8,2,151848  ,06/11/2010 14:00,137.30874633789062,9.591171264648438,0.17864443361759186
8,2,151179  ,06/11/2010 14:00,137.28619384765625,9.584141731262207,0.22486990690231323
8,2,145459  ,06/11/2010 14:00,136.47511291503906,9.560025215148926,0.48880645632743835
8,2,137065  ,06/11/2010 14:00,135.1077880859375,9.423084259033203,0.3334360122680664
8,2,132858  ,06/11/2010 14:00,134.91058349609375,9.106111526489258,0.10562597960233688
8,2,132847  ,06/11/2010 14:00,134.91058349609375,9.106111526489258,3.4028234663852886e+38
8,2,132837  ,06/11/2010 14:00,134.90814208984375,9.106111526489258,0.10577798634767532
8,2,132540  ,06/11/2010 14:00,134.89564514160156,9.084392547607422,0.346614807844162
8,2,127518  ,06/11/2010 14:00,134.7021026611328,8.460951805114746,0.12194028496742249
8,2,123366  ,06/11/2010 14:00,134.68746948242188,7.548994064331055,0.07819052040576935
8,2,123349  ,06/11/2010 14:00,134.68746948242188,7.548994064331055,3.4028234663852886e+38
8,2,123334  ,06/11/2010 14:00,134.68350219726562,7.548996448516846,0.0783357247710228
8,2,122113  ,06/11/2010 14:00,134.68167114257812,7.261456489562988,0.06807931512594223
8,2,117580  ,06/11/2010 14:00,134.67466735839844,6.176224231719971,0.07583138346672058
8,2,112911  ,06/11/2010 14:00,134.66856384277344,4.72376823425293,0.045890308916568756
8,2,112889  ,06/11/2010 14:00,134.66856384277344,4.72376823425293,3.4028234663852886e+38
8,2,112860  ,06/11/2010 14:00,134.664306640625,4.72376823425293,0.04603086784482002
8,2,112127  ,06/11/2010 14:00,134.6630859375,4.509953498840332,0.06794749200344086
8,2,110572  ,06/11/2010 14:00,134.65850830078125,4.190694808959961,0.09229203313589096
8,2,110116  ,06/11/2010 14:00,134.656982421875,4.122485160827637,0.09347494691610336
8,2,105572  ,06/11/2010 14:00,134.6499786376953,2.861142635345459,0.0289599746465683
8,2,100593  ,06/11/2010 14:00,134.6493682861328,0.748125433921814,0.005821248982101679
8,2,97325   ,06/11/2010 14:00,132.5471649169922,0.10294461995363235,1.7292238473892212
8,2,97299   ,06/11/2010 14:00,132.53131103515625,0.10353899002075195,0.18343201279640198
8,2,97283   ,06/11/2010 14:00,132.53131103515625,0.10353899002075195,3.4028234663852886e+38
8,2,97267   ,06/11/2010 14:00,132.52703857421875,0.10353901982307434,0.19637282192707062
8,2,95430   ,06/11/2010 14:00,131.02711486816406,0.10620590299367905,5.6576080322265625
8,2,90014   ,06/11/2010 14:00,131.61050415039062,2.267643451690674,0.043643731623888016
8,2,84739   ,06/11/2010 14:00,131.57150268554688,5.474628925323486,0.14000773429870605
8,2,80495   ,06/11/2010 14:00,131.47547912597656,6.865710735321045,0.19748041033744812
8,2,79205   ,06/11/2010 14:00,131.45201110839844,7.198459148406982,0.10396357625722885
8,2,79196   ,06/11/2010 14:00,131.45201110839844,7.198459148406982,3.4028234663852886e+38
8,2,79187   ,06/11/2010 14:00,131.45323181152344,7.198459148406982,0.10387013107538223
8,2,74954   ,06/11/2010 14:00,131.42091369628906,7.973412036895752,0.13829199969768524
8,2,69911   ,06/11/2010 14:00,131.3858642578125,8.500136375427246,0.10411935299634933
8,2,67847   ,06/11/2010 14:00,131.3794708251953,8.647786140441895,0.091147780418396
8,2,65577   ,06/11/2010 14:00,131.37611389160156,8.791041374206543,0.06269686669111252
8,2,65568   ,06/11/2010 14:00,131.37611389160156,8.791041374206543,3.4028234663852886e+38
8,2,65558   ,06/11/2010 14:00,131.37550354003906,8.791041374206543,0.06270917505025864
8,2,65336   ,06/11/2010 14:00,131.3751983642578,8.803509712219238,0.06350027024745941
8,2,62093   ,06/11/2010 14:00,131.37367248535156,9.044635772705078,0.024720925837755203
8,2,62029   ,06/11/2010 14:00,131.37367248535156,9.044635772705078,3.4028234663852886e+38
8,2,61985   ,06/11/2010 14:00,130.7585906982422,9.044635772705078,0.028842510655522346
8,2,60930   ,06/11/2010 14:00,130.7573699951172,9.077199935913086,0.08056777715682983
8,2,54318   ,06/11/2010 14:00,130.7491455078125,9.255488395690918,0.04374228045344353
8,2,51452   ,06/11/2010 14:00,130.74761962890625,9.331034660339355,0.04694797098636627
8,2,51442   ,06/11/2010 14:00,130.74761962890625,9.331034660339355,3.4028234663852886e+38
8,2,51426   ,06/11/2010 14:00,130.74700927734375,9.331034660339355,0.04696022346615791
8,2,51251   ,06/11/2010 14:00,130.74700927734375,9.33438491821289,0.04697708413004875
8,2,45595   ,06/11/2010 14:00,130.73146057128906,9.408187866210938,0.13160337507724762
8,2,40582   ,06/11/2010 14:00,129.57748413085938,9.429286003112793,0.7160487174987793
8,2,38393   ,06/11/2010 14:00,128.86883544921875,9.432686805725098,0.4161760210990906
8,2,38383   ,06/11/2010 14:00,128.86883544921875,9.432686805725098,3.4028234663852886e+38
8,2,38373   ,06/11/2010 14:00,128.8554229736328,9.432686805725098,0.42412269115448
8,2,32702   ,06/11/2010 14:00,128.21380615234375,9.43997573852539,0.18194745481014252
8,2,28219   ,06/11/2010 14:00,128.15650939941406,9.446915626525879,0.1221049576997757
8,2,26445   ,06/11/2010 14:00,128.08885192871094,9.450235366821289,0.2685078978538513
8,2,26423   ,06/11/2010 14:00,128.08885192871094,9.450235366821289,3.4028234663852886e+38
8,2,26402   ,06/11/2010 14:00,128.07696533203125,9.450235366821289,0.272413969039917
8,2,23777   ,06/11/2010 14:00,127.85171508789062,9.456881523132324,0.3110700845718384
8,2,17958   ,06/11/2010 14:00,127.35001373291016,9.493989944458008,0.26028770208358765
8,2,12867   ,06/11/2010 14:00,127.10525512695312,9.551342964172363,0.19451391696929932
8,2,12617   ,06/11/2010 14:00,127.10069274902344,9.554438591003418,0.17041845619678497
8,2,12608   ,06/11/2010 14:00,127.10069274902344,9.554438591003418,3.4028234663852886e+38
8,2,12595   ,06/11/2010 14:00,127.0988540649414,9.554438591003418,0.17063868045806885
8,2,8214    ,06/11/2010 14:00,126.94554901123047,9.5966157913208,0.3046456277370453
8,2,3898    ,06/11/2010 14:00,126.74864959716797,9.650861740112305,0.22982004284858704
8,2,97      ,06/11/2010 14:00,126.66116333007812,9.710280418395996,0.1573442667722702
8,1,14860   ,06/11/2010 14:00,126.66116333007812,42.64604949951172,0.9325792789459229
8,1,11781   ,06/11/2010 14:00,125.94915008544922,42.686370849609375,0.4462926685810089
8,1,10952   ,06/11/2010 14:00,125.894287109375,42.69707489013672,0.4022548198699951
8,1,10932   ,06/11/2010 14:00,125.894287109375,42.69707489013672,3.4028234663852886e+38
8,1,10921   ,06/11/2010 14:00,125.88788604736328,42.69707489013672,0.4038368761539459
8,1,6792    ,06/11/2010 14:00,125.748291015625,42.73966598510742,0.18199492990970612
8,1,3636    ,06/11/2010 14:00,125.7318344116211,42.769737243652344,0.14688117802143097
8,1,3621    ,06/11/2010 14:00,125.7318344116211,42.769737243652344,3.4028234663852886e+38
8,1,3603    ,06/11/2010 14:00,125.7306137084961,42.769737243652344,0.14694282412528992
8,1,2048    ,06/11/2010 14:00,125.5815658569336,42.77811813354492,0.6342424154281616
8,1,1158    ,06/11/2010 14:00,125.48767852783203,42.7807502746582,0.3119388818740845
8,1,1107    ,06/11/2010 14:00,125.48767852783203,42.7807502746582,3.4028234663852886e+38
8,1,1061    ,06/11/2010 14:00,125.12893676757812,42.7807502746582,0.4011262059211731
8,1,527     ,06/11/2010 14:00,125.07925415039062,42.783782958984375,0.4134713113307953
9,2,184803  ,06/11/2010 15:00,140.77828979492188,10.158331871032715,0.10154900699853897
9,2,184715  ,06/11/2010 15:00,140.7776641845703,10.15290641784668,0.10153571516275406
9,2,184704  ,06/11/2010 15:00,140.7776641845703,10.15290641784668,3.4028234663852886e+38
9,2,184694  ,06/11/2010 15:00,140.77584838867188,10.15290641784668,0.10165750235319138
9,2,181383  ,06/11/2010 15:00,140.76304626464844,9.932304382324219,0.09714823216199875
9,2,176051  ,06/11/2010 15:00,140.5186004638672,9.742833137512207,0.3856600522994995
9,2,175106  ,06/11/2010 15:00,140.47439575195312,9.73037338256836,0.12927448749542236
9,2,175099  ,06/11/2010 15:00,140.47439575195312,9.73037338256836,3.4028234663852886e+38
9,2,175085  ,06/11/2010 15:00,140.47164916992188,9.73037338256836,0.12955443561077118
9,2,171039  ,06/11/2010 15:00,140.43873596191406,9.642444610595703,0.10374413430690765
9,2,165820  ,06/11/2010 15:00,139.73403930664062,9.574028015136719,0.4869266152381897
9,2,160658  ,06/11/2010 15:00,138.87693786621094,9.586541175842285,0.23658370971679688
9,2,155961  ,06/11/2010 15:00,137.98297119140625,9.606048583984375,0.45020630955696106
9,2,151870  ,06/11/2010 15:00,137.31301879882812,9.592951774597168,0.17799122631549835
9,2,151859  ,06/11/2010 15:00,137.31301879882812,9.592951774597168,3.4028234663852886e+38
9,2,151848  ,06/11/2010 15:00,137.30935668945312,9.592951774597168,0.1785801202058792
9,2,151179  ,06/11/2010 15:00,137.2867889404297,9.586798667907715,0.2247656285762787
9,2,145459  ,06/11/2010 15:00,136.47482299804688,9.564274787902832,0.48920825123786926
9,2,137065  ,06/11/2010 15:00,135.11236572265625,9.406641006469727,0.3311879336833954
9,2,132858  ,06/11/2010 15:00,134.9185028076172,9.085494041442871,0.10489632934331894
9,2,132847  ,06/11/2010 15:00,134.9185028076172,9.085494041442871,3.4028234663852886e+38
9,2,132837  ,06/11/2010 15:00,134.9172821044922,9.085494041442871,0.1049714908003807
9,2,132540  ,06/11/2010 15:00,134.90509033203125,9.057066917419434,0.3428083658218384
9,2,127518  ,06/11/2010 15:00,134.71641540527344,8.48845100402832,0.12128662317991257
9,2,123366  ,06/11/2010 15:00,134.70147705078125,7.778068542480469,0.0800381451845169
9,2,123349  ,06/11/2010 15:00,134.70147705078125,7.778068542480469,3.4028234663852886e+38
9,2,123334  ,06/11/2010 15:00,134.70025634765625,7.778068542480469,0.08008355647325516
9,2,122113  ,06/11/2010 15:00,134.6984405517578,7.484728813171387,0.06954702734947205
9,2,117580  ,06/11/2010 15:00,134.69052124023438,6.4517388343811035,0.07857929170131683
9,2,112911  ,06/11/2010 15:00,134.68319702148438,5.311750411987305,0.05106636509299278
9,2,112889  ,06/11/2010 15:00,134.68319702148438,5.311750411987305,3.4028234663852886e+38
9,2,112860  ,06/11/2010 15:00,134.68258666992188,5.311750411987305,0.05108832195401192
9,2,112127  ,06/11/2010 15:00,134.68075561523438,5.084904193878174,0.07556863129138947
9,2,110572  ,06/11/2010 15:00,134.67466735839844,4.780101299285889,0.1040973886847496
9,2,110116  ,06/11/2010 15:00,134.6725311279297,4.723906993865967,0.10622332990169525
9,2,105572  ,06/11/2010 15:00,134.66217041015625,3.9686031341552734,0.03983502462506294
9,2,100593  ,06/11/2010 15:00,134.659423828125,2.9329569339752197,0.022701982408761978
9,2,97325   ,06/11/2010 15:00,132.7763671875,1.3316659927368164,0.4761812686920166
9,2,97299   ,06/11/2010 15:00,132.74984741210938,1.3051038980484009,0.38571056723594666
9,2,97283   ,06/11/2010 15:00,132.74984741210938,1.3051038980484009,3.4028234663852886e+38
9,2,97267   ,06/11/2010 15:00,132.6148223876953,1.3051038980484009,0.9038252830505371
9,2,95430   ,06/11/2010 15:00,131.0386962890625,1.0690135955810547,27.967079162597656
9,2,90014   ,06/11/2010 15:00,131.5751495361328,2.5647590160369873,0.05136053264141083
9,2,84739   ,06/11/2010 15:00,131.53765869140625,4.96100378036499,0.13107414543628693
9,2,80495   ,06/11/2010 15:00,131.45626831054688,6.090664863586426,0.17896094918251038
9,2,79205   ,06/11/2010 15:00,131.436767578125,6.356670379638672,0.09284883737564087
9,2,79196   ,06/11/2010 15:00,131.436767578125,6.356670379638672,3.4028234663852886e+38
9,2,79187   ,06/11/2010 15:00,131.435546875,6.356670379638672,0.09293302893638611
9,2,74954   ,06/11/2010 15:00,131.40843200683594,7.2177605628967285,0.1264386922121048
9,2,69911   ,06/11/2010 15:00,131.37916564941406,7.830865383148193,0.09629086405038834
9,2,67847   ,06/11/2010 15:00,131.37367248535156,8.009151458740234,0.08466865122318268
9,2,65577   ,06/11/2010 15:00,131.37063598632812,8.180912017822266,0.05844941362738609
9,2,65568   ,06/11/2010 15:00,131.37063598632812,8.180912017822266,3.4028234663852886e+38
9,2,65558   ,06/11/2010 15:00,131.36941528320312,8.180912017822266,0.05847257003188133
9,2,65336   ,06/11/2010 15:00,131.36911010742188,8.201105117797852,0.059318892657756805
9,2,62093   ,06/11/2010 15:00,131.36758422851562,8.593070030212402,0.023519989103078842
9,2,62029   ,06/11/2010 15:00,131.36758422851562,8.593070030212402,3.4028234663852886e+38
9,2,61985   ,06/11/2010 15:00,130.755859375,8.593070030212402,0.027422834187746048
9,2,60930   ,06/11/2010 15:00,130.75462341308594,8.653276443481445,0.07691629976034164
9,2,54318   ,06/11/2010 15:00,130.74700927734375,8.996556282043457,0.042561423033475876
9,2,51452   ,06/11/2010 15:00,130.74578857421875,9.146896362304688,0.04605739563703537
9,2,51442   ,06/11/2010 15:00,130.74578857421875,9.146896362304688,3.4028234663852886e+38
9,2,51426   ,06/11/2010 15:00,130.744873046875,9.146896362304688,0.046075284481048584
9,2,51251   ,06/11/2010 15:00,130.744873046875,9.155767440795898,0.04611997306346893
9,2,45595   ,06/11/2010 15:00,130.72964477539062,9.352006912231445,0.13093255460262299
9,2,40582   ,06/11/2010 15:00,129.57656860351562,9.410143852233887,0.7153286337852478
9,2,38393   ,06/11/2010 15:00,128.8685302734375,9.420108795166016,0.4157998561859131
9,2,38383   ,06/11/2010 15:00,128.8685302734375,9.420108795166016,3.4028234663852886e+38
9,2,38373   ,06/11/2010 15:00,128.8548126220703,9.420108795166016,0.4239208996295929
9,2,32702   ,06/11/2010 15:00,128.21351623535156,9.437990188598633,0.181952103972435
9,2,28219   ,06/11/2010 15:00,128.15650939941406,9.445444107055664,0.12208593636751175
9,2,26445   ,06/11/2010 15:00,128.08885192871094,9.448468208312988,0.26845768094062805
9,2,26423   ,06/11/2010 15:00,128.08885192871094,9.448468208312988,3.4028234663852886e+38
9,2,26402   ,06/11/2010 15:00,128.07696533203125,9.448468208312988,0.2723630368709564
9,2,23777   ,06/11/2010 15:00,127.85140991210938,9.454723358154297,0.311124324798584
9,2,17958   ,06/11/2010 15:00,127.34940338134766,9.489609718322754,0.2603866755962372
9,2,12867   ,06/11/2010 15:00,127.10465240478516,9.539900779724121,0.19438831508159637
9,2,12617   ,06/11/2010 15:00,127.1000747680664,9.542426109313965,0.17027783393859863
9,2,12608   ,06/11/2010 15:00,127.1000747680664,9.542426109313965,3.4028234663852886e+38
9,2,12595   ,06/11/2010 15:00,127.09794616699219,9.542426109313965,0.17053374648094177
9,2,8214    ,06/11/2010 15:00,126.94462585449219,9.586902618408203,0.3045806884765625
9,2,3898    ,06/11/2010 15:00,126.74742889404297,9.633747100830078,0.22967755794525146
9,2,97      ,06/11/2010 15:00,126.6602554321289,9.680618286132812,0.1569591909646988
9,1,14860   ,06/11/2010 15:00,126.6602554321289,42.60232925415039,0.9322099089622498
9,1,11781   ,06/11/2010 15:00,125.94854736328125,42.63361740112305,0.4458999037742615
9,1,10952   ,06/11/2010 15:00,125.8936767578125,42.641998291015625,0.4018869996070862
9,1,10932   ,06/11/2010 15:00,125.8936767578125,42.641998291015625,3.4028234663852886e+38
9,1,10921   ,06/11/2010 15:00,125.88727569580078,42.641998291015625,0.4034680426120758
9,1,6792    ,06/11/2010 15:00,125.7476806640625,42.69033432006836,0.18182606995105743
9,1,3636    ,06/11/2010 15:00,125.73152923583984,42.72793960571289,0.14675313234329224
9,1,3621    ,06/11/2010 15:00,125.73152923583984,42.72793960571289,3.4028234663852886e+38
9,1,3603    ,06/11/2010 15:00,125.7300033569336,42.72793960571289,0.14683029055595398
9,1,2048    ,06/11/2010 15:00,125.58126068115234,42.74224090576172,0.6338476538658142
9,1,1158    ,06/11/2010 15:00,125.48738098144531,42.74685287475586,0.31174924969673157
9,1,1107    ,06/11/2010 15:00,125.48738098144531,42.74685287475586,3.4028234663852886e+38
9,1,1061    ,06/11/2010 15:00,125.12832641601562,42.74685287475586,0.40100452303886414
9,1,527     ,06/11/2010 15:00,125.07864379882812,42.75305938720703,0.41338229179382324
10,2,184803  ,06/11/2010 16:00,140.7831573486328,10.266666412353516,0.10230433940887451
10,2,184715  ,06/11/2010 16:00,140.7825469970703,10.258813858032227,0.1022665947675705
10,2,184704  ,06/11/2010 16:00,140.7825469970703,10.258813858032227,3.4028234663852886e+38
10,2,184694  ,06/11/2010 16:00,140.78012084960938,10.258813858032227,0.10243015736341476
10,2,181383  ,06/11/2010 16:00,140.7670135498047,10.018250465393066,0.09776102006435394
10,2,176051  ,06/11/2010 16:00,140.52072143554688,9.804402351379395,0.3873988389968872
10,2,175106  ,06/11/2010 16:00,140.47622680664062,9.785543441772461,0.12982001900672913
10,2,175099  ,06/11/2010 16:00,140.47622680664062,9.785543441772461,3.4028234663852886e+38
10,2,175085  ,06/11/2010 16:00,140.47317504882812,9.785543441772461,0.13013234734535217
10,2,171039  ,06/11/2010 16:00,140.4402618408203,9.676457405090332,0.10395615547895432
10,2,165820  ,06/11/2010 16:00,139.73464965820312,9.587004661560059,0.48717665672302246
10,2,160658  ,06/11/2010 16:00,138.8766326904297,9.588876724243164,0.23675419390201569
10,2,155961  ,06/11/2010 16:00,137.98297119140625,9.601455688476562,0.44999104738235474
10,2,151870  ,06/11/2010 16:00,137.31361389160156,9.586820602416992,0.17778070271015167
10,2,151859  ,06/11/2010 16:00,137.31361389160156,9.586820602416992,3.4028234663852886e+38
10,2,151848  ,06/11/2010 16:00,137.30996704101562,9.586820602416992,0.17836716771125793
10,2,151179  ,06/11/2010 16:00,137.28741455078125,9.58187484741211,0.22448138892650604
10,2,145459  ,06/11/2010 16:00,136.47450256347656,9.567619323730469,0.4895697832107544
10,2,137065  ,06/11/2010 16:00,135.1178436279297,9.384562492370605,0.3284386098384857
10,2,132858  ,06/11/2010 16:00,134.92825317382812,8.997185707092285,0.1032843142747879
10,2,132847  ,06/11/2010 16:00,134.92825317382812,8.997185707092285,3.4028234663852886e+38
10,2,132837  ,06/11/2010 16:00,134.92552185058594,8.997185707092285,0.10345030575990677
10,2,132540  ,06/11/2010 16:00,134.9139404296875,8.971467971801758,0.337032288312912
10,2,127518  ,06/11/2010 16:00,134.73287963867188,8.359539985656738,0.11827490478754044
10,2,123366  ,06/11/2010 16:00,134.7191619873047,7.517077922821045,0.07672108709812164
10,2,123349  ,06/11/2010 16:00,134.7191619873047,7.517077922821045,3.4028234663852886e+38
10,2,123334  ,06/11/2010 16:00,134.71519470214844,7.517077922821045,0.07686174660921097
10,2,122113  ,06/11/2010 16:00,134.71336364746094,7.255053520202637,0.06688100844621658
10,2,117580  ,06/11/2010 16:00,134.70635986328125,6.283429145812988,0.07591951638460159
10,2,112911  ,06/11/2010 16:00,134.70025634765625,5.037164688110352,0.04784577339887619
10,2,112889  ,06/11/2010 16:00,134.70025634765625,5.037164688110352,3.4028234663852886e+38
10,2,112860  ,06/11/2010 16:00,134.6966094970703,5.037164688110352,0.047969069331884384
10,2,112127  ,06/11/2010 16:00,134.69508361816406,4.858119964599609,0.07140958309173584
10,2,110572  ,06/11/2010 16:00,134.68959045410156,4.596868991851807,0.09907989948987961
10,2,110116  ,06/11/2010 16:00,134.68807983398438,4.542783737182617,0.10130810737609863
10,2,105572  ,06/11/2010 16:00,134.67922973632812,3.5676791667938232,0.03539666905999184
10,2,100593  ,06/11/2010 16:00,134.67800903320312,1.893904447555542,0.01451832428574562
10,2,97325   ,06/11/2010 16:00,132.77606201171875,1.3320355415344238,0.4772513210773468
10,2,97299   ,06/11/2010 16:00,132.75106811523438,1.3319635391235352,0.3912927210330963
10,2,97283   ,06/11/2010 16:00,132.75106811523438,1.3319635391235352,3.4028234663852886e+38
10,2,97267   ,06/11/2010 16:00,132.58677673339844,1.3319635391235352,1.1891295909881592
10,2,95430   ,06/11/2010 16:00,131.06674194335938,1.3563534021377563,11.93073844909668
10,2,90014   ,06/11/2010 16:00,131.5452880859375,2.5479626655578613,0.052810508757829666
10,2,84739   ,06/11/2010 16:00,131.5099334716797,4.572802543640137,0.12414685636758804
10,2,80495   ,06/11/2010 16:00,131.43646240234375,5.59215784072876,0.16801540553569794
10,2,79205   ,06/11/2010 16:00,131.41909790039062,5.886066913604736,0.08711689710617065
10,2,79196   ,06/11/2010 16:00,131.41909790039062,5.886066913604736,3.4028234663852886e+38
10,2,79187   ,06/11/2010 16:00,131.42031860351562,5.886066913604736,0.08703736960887909
10,2,74954   ,06/11/2010 16:00,131.39654541015625,6.651216506958008,0.11763074994087219
10,2,69911   ,06/11/2010 16:00,131.3709259033203,7.293861389160156,0.09011317044496536
10,2,67847   ,06/11/2010 16:00,131.36605834960938,7.513139247894287,0.07973761111497879
10,2,65577   ,06/11/2010 16:00,131.36331176757812,7.736315727233887,0.05540478229522705
10,2,65568   ,06/11/2010 16:00,131.36331176757812,7.736315727233887,3.4028234663852886e+38
10,2,65558   ,06/11/2010 16:00,131.36331176757812,7.736315727233887,0.05540478229522705
10,2,65336   ,06/11/2010 16:00,131.36331176757812,7.756241321563721,0.05624917894601822
10,2,62093   ,06/11/2010 16:00,131.36178588867188,8.146589279174805,0.02232803963124752
10,2,62029   ,06/11/2010 16:00,131.36178588867188,8.146589279174805,3.4028234663852886e+38
10,2,61985   ,06/11/2010 16:00,130.7515869140625,8.146589279174805,0.026028135791420937
10,2,60930   ,06/11/2010 16:00,130.7506561279297,8.233592987060547,0.0733390673995018
10,2,54318   ,06/11/2010 16:00,130.74365234375,8.774566650390625,0.04157682880759239
10,2,51452   ,06/11/2010 16:00,130.74244689941406,9.027665138244629,0.045521918684244156
10,2,51442   ,06/11/2010 16:00,130.74244689941406,9.027665138244629,3.4028234663852886e+38
10,2,51426   ,06/11/2010 16:00,130.74212646484375,9.027665138244629,0.04552788659930229
10,2,51251   ,06/11/2010 16:00,130.74212646484375,9.039263725280762,0.04558638110756874
10,2,45595   ,06/11/2010 16:00,130.72689819335938,9.299806594848633,0.1303742527961731
